359,1
360,7
361,0
362,7
363,6
364,6
365,2
366,6
367,0
368,0
369,1
370,4
371,6
372,2
373,1
374,5
375,0
376,7
377,4
378,7
379,1
380,1
381,1
382,1
383,0
384,1
385,3
386,7
387,5
388,5
389,7
390,2
391,7
392,0
393,0
394,5
395,1
396,4
397,1
398,1
399,1
400,5
401,1
402,2
403,6
404,0
405,7
406,7
407,2
408,5
409,7
410,0
411,3
412,7
413,6
414,7
415,3
416,4
417,2
418,6
419,3
420,3
421,3
422,5
423,3
424,4
425,3
426,5
427,1
428,4
429,4
430,0
431,2
432,2
433,7
434,1
435,1
436,3
437,6
438,0
439,2
440,0
441,0
442,5
443,6
444,0
445,6
446,4
447,4
448,4
449,7
450,4
451,3
452,3
453,0
454,3
455,5
456,3
457,3
458,5
459,1
460,3
461,2
462,5
463,7
464,5
465,3
466,0
467,1
468,5
469,6
470,7
471,1
472,3
473,5
474,0
475,7
476,3
477,6
478,4
479,6
480,6
481,1
482,3
483,1
484,2
485,5
486,6
487,6
488,5
489,6
490,4
491,2
492,7
493,6
494,5
495,2
496,5
497,4
498,4
499,1
500,5
501,5
502,3
503,6
504,6
505,5
506,2
507,4
508,1
509,5
510,3
511,6
512,0
513,6
514,3
515,0
516,6
517,6
518,0
519,3
520,0
521,6
522,5
523,4
524,1
525,6
526,4
527,0
528,4
529,1
530,3
531,6
532,1
533,2
534,2
535,6
536,3
537,0
538,5
539,0
540,4
541,0
542,5
543,5
544,4
545,3
546,5
547,4
548,3
549,1
550,6
551,6
552,5
553,2
554,5
555,5
556,7
557,3
558,4
559,6
560,0
561,0
562,6
563,6
564,7
565,1
566,6
567,0
568,0
569,2
570,5
571,2
572,3
573,6
574,6
575,3
576,2
577,0
578,4
579,4
580,1
581,4
582,2
583,5
584,0
585,7
586,6
587,0
588,0
589,1
590,7
591,4
592,2
593,4
594,6
595,3
596,3
597,3
598,3
599,7
600,3
601,2
602,7
603,0
604,6
605,2
606,3
607,3
608,5
609,7
610,3
611,4
612,6
613,3
614,7
615,7
616,5
617,2
618,7
619,0
620,4
621,5
622,4
623,2
624,5
625,7
626,5
627,1
628,0
629,5
630,1
631,5
632,3
633,5
634,4
635,2
636,3
637,3
638,3
639,4
640,3
641,7
642,0
643,3
644,6
645,1
646,4
647,3
648,1
649,7
650,3
651,0
652,2
653,7
654,5
655,2
656,4
657,4
658,5
659,2
660,0
661,3
662,7
663,6
664,6
665,3
666,2
667,3
668,1
669,3
670,2
671,6
672,4
673,5
674,5
675,3
676,0
677,0
678,6
679,3
680,7
681,5
682,1
683,2
684,2
685,7
686,4
687,6
688,7
689,1
690,7
691,0
692,2
693,6
694,6
695,3
696,0
697,3
698,0
699,0
700,1
701,4
702,4
703,5
704,5
705,3
706,4
707,5
708,4
709,2
710,5
711,0
712,4
713,1
714,5
715,2
716,5
717,2
718,6
719,0
720,7
721,7
722,6
723,4
724,0
725,4
726,5
727,3
728,0
729,5
730,1
731,6
732,7
733,6
734,5
735,3
736,1
737,7
738,3
739,1
740,7
741,5
742,3
743,7
744,7
745,0
746,1
747,6
748,1
749,7
750,0
751,1
752,7
753,2
754,5
755,3
756,6
757,3
758,5
759,5
760,3
761,4
762,6
763,1
764,5
765,5
766,1
767,7
768,2
769,6
770,4
771,0
772,2
773,5
774,3
775,0
776,6
777,4
778,5
779,1
780,0
781,0
782,3
783,3
784,1
785,2
786,5
787,3
788,1
789,5
790,5
791,6
792,7
793,7
794,5
795,4
796,5
797,3
798,0
799,6
800,1
801,2
